run,Number of States,time
75,10,1.0550200939178466e-05
75,11,1.0563015937805175e-05
75,12,1.0426998138427735e-05
75,13,1.0519325733184815e-05
75,14,1.1218607425689698e-05
75,15,1.103121042251587e-05
75,16,1.1181473731994629e-05
75,17,1.1209189891815185e-05
75,18,1.120305061340332e-05
75,19,1.1126995086669922e-05
75,20,1.117408275604248e-05
75,21,1.1152863502502442e-05
75,22,1.1166632175445557e-05
75,23,1.1180460453033447e-05
75,24,1.2029707431793212e-05
75,25,1.1183083057403565e-05
75,26,1.1213481426239014e-05
75,27,1.1252999305725098e-05
75,28,1.127403974533081e-05
75,29,1.1256158351898194e-05
75,30,1.1277079582214356e-05
75,31,1.1285006999969482e-05
75,32,1.1319994926452637e-05
75,33,1.12571120262146e-05
75,34,1.1337637901306152e-05
75,35,1.1252284049987794e-05
75,36,1.13639235496521e-05
75,37,1.12573504447937e-05
75,38,1.1181414127349853e-05
75,39,1.1221706867218018e-05
75,40,1.131230592727661e-05
75,41,1.127767562866211e-05
75,42,1.1236906051635742e-05
75,43,1.1383473873138428e-05
75,44,1.1354565620422363e-05
75,45,1.1384129524230957e-05
75,46,1.133197546005249e-05
75,47,1.1289238929748534e-05
75,48,1.141411066055298e-05
75,49,1.1381149291992187e-05
75,50,1.13564133644104e-05
76,4,1.137840747833252e-05
76,5,1.1388003826141357e-05
76,6,1.1400341987609863e-05
76,7,1.13639235496521e-05
76,8,1.141887903213501e-05
76,9,1.126563549041748e-05
76,10,1.1425375938415528e-05
76,11,1.136225461959839e-05
76,12,1.1405527591705323e-05
76,13,1.141500473022461e-05
76,14,1.1374056339263915e-05
76,15,1.1370718479156494e-05
76,16,1.1333227157592773e-05
76,17,1.135408878326416e-05
76,18,1.1297821998596191e-05
76,19,1.1423945426940918e-05
76,20,1.1365294456481933e-05
76,21,1.1400163173675537e-05
76,22,1.1437654495239258e-05
76,23,1.1392116546630859e-05
76,24,1.15203857421875e-05
76,25,1.142054796218872e-05
76,26,1.1381030082702637e-05
76,27,1.1361241340637208e-05
76,28,1.1437892913818359e-05
76,29,1.15014910697937e-05
76,30,1.1473774909973144e-05
76,31,1.1458635330200195e-05
76,32,1.1382460594177247e-05
76,33,1.1491775512695313e-05
76,34,1.152658462524414e-05
76,35,1.1508882045745849e-05
76,36,1.1497557163238525e-05
76,37,1.151895523071289e-05
76,38,1.1570394039154053e-05
76,39,1.1591613292694091e-05
76,40,1.1603772640228272e-05
76,41,1.1455893516540528e-05
76,42,1.1453866958618163e-05
76,43,1.1539936065673828e-05
76,44,1.1537134647369385e-05
76,45,1.1564016342163086e-05
76,46,1.1560976505279542e-05
76,47,1.152503490447998e-05
76,48,1.157236099243164e-05
76,49,1.1585354804992676e-05
76,50,1.1590063571929932e-05
77,4,1.1160194873809814e-05
77,5,1.1127471923828124e-05
77,6,1.1025846004486084e-05
77,7,1.1231958866119385e-05
77,8,1.1214375495910644e-05
77,9,1.109689474105835e-05
77,10,1.1190950870513915e-05
77,11,1.1216104030609132e-05
77,12,1.1151432991027832e-05
77,13,1.119542121887207e-05
77,14,1.1130213737487793e-05
77,15,1.1056363582611084e-05
77,16,1.1210858821868896e-05
77,17,1.1050939559936523e-05
77,18,1.1059641838073731e-05
77,19,1.1235654354095458e-05
77,20,1.1168599128723144e-05
77,21,1.1189579963684081e-05
77,22,1.1153995990753174e-05
77,23,1.1108636856079102e-05
77,24,1.1072933673858642e-05
77,25,1.1184811592102051e-05
77,26,1.1148571968078613e-05
77,27,1.1147081851959228e-05
77,28,1.1142194271087647e-05
77,29,1.1047959327697755e-05
77,30,1.1041820049285889e-05
77,31,1.1126041412353515e-05
77,32,1.1121392250061036e-05
77,33,1.113206148147583e-05
77,34,1.1136829853057861e-05
77,35,1.1099636554718018e-05
77,36,1.1157035827636719e-05
77,37,1.1197924613952637e-05
77,38,1.1161744594573975e-05
77,39,1.1154830455780029e-05
77,40,1.1158645153045655e-05
77,41,1.1190891265869141e-05
77,42,1.1165678501129151e-05
77,43,1.1376678943634033e-05
77,44,1.1297106742858886e-05
77,45,1.1216461658477784e-05
77,46,1.1235594749450684e-05
77,47,1.1249542236328124e-05
77,48,1.1346518993377686e-05
77,49,1.1270403861999512e-05
77,50,1.128154993057251e-05
78,4,1.0793209075927735e-05
78,5,1.0853290557861328e-05
78,6,1.0790050029754638e-05
78,7,1.092219352722168e-05
78,8,1.0707378387451171e-05
78,9,1.0741174221038818e-05
78,10,1.0712623596191407e-05
78,11,1.0674715042114259e-05
78,12,1.0702669620513916e-05
78,13,1.0682463645935059e-05
78,14,1.0749161243438721e-05
78,15,1.0762214660644531e-05
78,16,1.0815441608428955e-05
78,17,1.0697305202484131e-05
78,18,1.0708749294281007e-05
78,19,1.080399751663208e-05
78,20,1.0755419731140137e-05
78,21,1.071786880493164e-05
78,22,1.0769963264465332e-05
78,23,1.0830402374267579e-05
78,24,1.075655221939087e-05
78,25,1.0810315608978271e-05
78,26,1.0759830474853516e-05
78,27,1.0816574096679688e-05
78,28,1.0847747325897217e-05
78,29,1.0869264602661132e-05
78,30,1.0810554027557374e-05
78,31,1.0914981365203857e-05
78,32,1.0900557041168213e-05
78,33,1.0816633701324464e-05
78,34,1.098877191543579e-05
78,35,1.0818183422088623e-05
78,36,1.0891497135162354e-05
78,37,1.0871529579162598e-05
78,38,1.0899364948272704e-05
78,39,1.0777533054351807e-05
78,40,1.0994315147399903e-05
78,41,1.0935425758361817e-05
78,42,1.0900914669036865e-05
78,43,1.0876774787902832e-05
78,44,1.0959625244140626e-05
78,45,1.0932981967926026e-05
78,46,1.0933101177215576e-05
78,47,1.092463731765747e-05
78,48,1.091843843460083e-05
78,49,1.096045970916748e-05
78,50,1.0996699333190918e-05
79,4,1.1479198932647705e-05
79,5,1.239866018295288e-05
79,6,1.2090027332305908e-05
79,7,1.230454444885254e-05
79,8,1.2137174606323241e-05
79,9,1.21002197265625e-05
79,10,1.218569278717041e-05
79,11,1.212078332901001e-05
79,12,1.2083888053894043e-05
79,13,1.2087881565093993e-05
79,14,1.2118995189666748e-05
79,15,1.2169182300567626e-05
79,16,1.216059923171997e-05
79,17,1.2881696224212646e-05
79,18,1.211625337600708e-05
79,19,1.2133240699768067e-05
79,20,1.2327730655670165e-05
79,21,1.2114405632019044e-05
79,22,1.2208163738250732e-05
79,23,1.2144565582275391e-05
79,24,1.2175977230072021e-05
79,25,1.2122750282287597e-05
79,26,1.2089431285858154e-05
79,27,1.2083351612091064e-05
79,28,1.2208640575408935e-05
79,29,1.2204825878143311e-05
79,30,1.217961311340332e-05
79,31,1.221001148223877e-05
79,32,1.2167751789093017e-05
79,33,1.2175261974334717e-05
79,34,1.231306791305542e-05
79,35,1.2231647968292236e-05
79,36,1.2276113033294678e-05
79,37,1.2255012989044189e-05
79,38,1.2279689311981201e-05
79,39,1.2270331382751465e-05
79,40,1.2351393699645997e-05
79,41,1.223289966583252e-05
79,42,1.2190401554107665e-05
79,43,1.2356996536254883e-05
79,44,1.2246787548065186e-05
79,45,1.2159585952758789e-05
79,46,1.2319505214691163e-05
79,47,1.2275040149688721e-05
79,48,1.2221932411193848e-05
79,49,1.2296915054321289e-05
79,50,1.226431131362915e-05
80,4,1.1061370372772217e-05
80,5,1.0923266410827637e-05
80,6,1.0858654975891113e-05
80,7,1.1055350303649903e-05
80,8,1.1067211627960205e-05
80,9,1.1167168617248536e-05
80,10,1.1131048202514648e-05
80,11,1.1076807975769043e-05
80,12,1.1488914489746094e-05
80,13,1.1464118957519532e-05
80,14,1.1048614978790284e-05
80,15,1.1018872261047364e-05
80,16,1.1069655418395995e-05
80,17,1.1108219623565674e-05
80,18,1.1105418205261231e-05
80,19,1.128917932510376e-05
80,20,1.1096835136413575e-05
80,21,1.115185022354126e-05
80,22,1.1175572872161866e-05
80,23,1.115936040878296e-05
80,24,1.1140525341033936e-05
80,25,1.1230766773223876e-05
80,26,1.1230289936065674e-05
80,27,1.1110007762908936e-05
80,28,1.1287569999694824e-05
80,29,1.1160075664520264e-05
80,30,1.1160552501678466e-05
80,31,1.1041224002838136e-05
80,32,1.1067867279052734e-05
80,33,1.1016786098480224e-05
80,34,1.110994815826416e-05
80,35,1.1100172996520995e-05
80,36,1.1153340339660645e-05
80,37,1.1165142059326171e-05
80,38,1.116257905960083e-05
80,39,1.1071562767028809e-05
80,40,1.1260628700256347e-05
80,41,1.1255562305450439e-05
80,42,1.122075319290161e-05
80,43,1.1246383190155029e-05
80,44,1.1478424072265625e-05
80,45,1.1242866516113281e-05
80,46,1.1275708675384522e-05
80,47,1.1260747909545899e-05
80,48,1.1230230331420899e-05
80,49,1.1318981647491456e-05
80,50,1.1301755905151367e-05
81,4,1.1039614677429199e-05
81,5,1.0863482952117919e-05
81,6,1.0847270488739013e-05
81,7,1.0662257671356202e-05
81,8,1.068180799484253e-05
81,9,1.0682642459869384e-05
81,10,1.070249080657959e-05
81,11,1.0791480541229247e-05
81,12,1.089775562286377e-05
81,13,1.0700464248657227e-05
81,14,1.0895073413848876e-05
81,15,1.0755181312561036e-05
81,16,1.0646998882293702e-05
81,17,1.0500550270080566e-05
81,18,1.0405540466308593e-05
81,19,1.0650277137756347e-05
81,20,1.0530710220336913e-05
81,21,1.0596871376037598e-05
81,22,1.057976484298706e-05
81,23,1.0584652423858642e-05
81,24,1.0593235492706298e-05
81,25,1.063913106918335e-05
81,26,1.0625839233398437e-05
81,27,1.0676980018615722e-05
81,28,1.0607242584228516e-05
81,29,1.0625243186950684e-05
81,30,1.0662198066711426e-05
81,31,1.0643959045410156e-05
81,32,1.0607361793518066e-05
81,33,1.0705649852752685e-05
81,34,1.0760784149169922e-05
81,35,1.0645449161529541e-05
81,36,1.070326566696167e-05
81,37,1.067209243774414e-05
81,38,1.0679006576538085e-05
81,39,1.0751783847808837e-05
81,40,1.0763049125671387e-05
81,41,1.0676860809326171e-05
81,42,1.074838638305664e-05
81,43,1.0746657848358155e-05
81,44,1.067209243774414e-05
81,45,1.0794639587402345e-05
81,46,1.0811328887939452e-05
81,47,1.0855376720428466e-05
81,48,1.0852694511413574e-05
81,49,1.0981082916259766e-05
81,50,1.0816395282745361e-05
82,4,1.0709047317504883e-05
82,5,1.0794579982757569e-05
82,6,1.0637819766998292e-05
82,7,1.0823071002960204e-05
82,8,1.069110631942749e-05
82,9,1.0634958744049073e-05
82,10,1.0652661323547364e-05
82,11,1.0712981224060059e-05
82,12,1.1021792888641357e-05
82,13,1.052480936050415e-05
82,14,1.0362505912780763e-05
82,15,1.0356307029724121e-05
82,16,1.0404050350189208e-05
82,17,1.0432302951812744e-05
82,18,1.0430276393890382e-05
82,19,1.049494743347168e-05
82,20,1.0461926460266113e-05
82,21,1.0479211807250977e-05
82,22,1.0534167289733887e-05
82,23,1.0567426681518555e-05
82,24,1.0571062564849854e-05
82,25,1.0650396347045898e-05
82,26,1.049494743347168e-05
82,27,1.0506749153137207e-05
82,28,1.0582387447357178e-05
82,29,1.0560810565948487e-05
82,30,1.0555028915405274e-05
82,31,1.0583221912384032e-05
82,32,1.0601818561553955e-05
82,33,1.060718297958374e-05
82,34,1.0587394237518311e-05
82,35,1.0632693767547607e-05
82,36,1.0591328144073487e-05
82,37,1.0734915733337403e-05
82,38,1.0623514652252198e-05
82,39,1.052325963973999e-05
82,40,1.0540962219238282e-05
82,41,1.0519623756408692e-05
82,42,1.0558903217315674e-05
82,43,1.058816909790039e-05
82,44,1.0648071765899659e-05
82,45,1.0581910610198974e-05
82,46,1.0652542114257812e-05
82,47,1.061481237411499e-05
82,48,1.0745286941528321e-05
82,49,1.0580718517303466e-05
82,50,1.0623395442962646e-05
83,4,1.0590732097625732e-05
83,5,1.0751008987426759e-05
83,6,1.0728538036346436e-05
83,7,1.0521292686462402e-05
83,8,1.0427296161651611e-05
83,9,1.0515570640563965e-05
83,10,1.052016019821167e-05
83,11,1.0502338409423827e-05
83,12,1.0562241077423096e-05
83,13,1.1005818843841552e-05
83,14,1.0624349117279054e-05
83,15,1.0464847087860107e-05
83,16,1.0538160800933837e-05
83,17,1.0418176651000977e-05
83,18,1.0434269905090332e-05
83,19,1.0475397109985351e-05
83,20,1.0449349880218506e-05
83,21,1.0430216789245606e-05
83,22,1.045691967010498e-05
83,23,1.042771339416504e-05
83,24,1.046454906463623e-05
83,25,1.0532915592193603e-05
83,26,1.0527670383453369e-05
83,27,1.0550618171691894e-05
83,28,1.0600149631500245e-05
83,29,1.0627269744873046e-05
83,30,1.0802268981933594e-05
83,31,1.0585725307464599e-05
83,32,1.0506510734558106e-05
83,33,1.0588645935058594e-05
83,34,1.0674238204956055e-05
83,35,1.0684430599212646e-05
83,36,1.062721014022827e-05
83,37,1.0654926300048828e-05
83,38,1.0623574256896973e-05
83,39,1.0543584823608398e-05
83,40,1.059865951538086e-05
83,41,1.0501503944396973e-05
83,42,1.0542035102844239e-05
83,43,1.0515928268432617e-05
83,44,1.0600090026855469e-05
83,45,1.055753231048584e-05
83,46,1.0585188865661621e-05
83,47,1.0571837425231934e-05
83,48,1.0572969913482665e-05
83,49,1.0595619678497314e-05
83,50,1.0616838932037354e-05
84,4,1.0541677474975587e-05
84,5,1.1486351490020752e-05
84,6,1.1246562004089356e-05
84,7,1.1450707912445068e-05
84,8,1.1267781257629395e-05
84,9,1.1228859424591065e-05
84,10,1.1249661445617676e-05
84,11,1.1213660240173339e-05
84,12,1.126343011856079e-05
84,13,1.1587679386138916e-05
84,14,1.1699438095092773e-05
84,15,1.1437654495239258e-05
84,16,1.141655445098877e-05
84,17,1.136857271194458e-05
84,18,1.1382997035980224e-05
84,19,1.1447012424468995e-05
84,20,1.1451363563537598e-05
84,21,1.1443495750427247e-05
84,22,1.1468946933746338e-05
84,23,1.1450409889221191e-05
84,24,1.139974594116211e-05
84,25,1.144266128540039e-05
84,26,1.1380016803741456e-05
84,27,1.137024164199829e-05
84,28,1.141810417175293e-05
84,29,1.1416077613830566e-05
84,30,1.141268014907837e-05
84,31,1.1522650718688966e-05
84,32,1.142042875289917e-05
84,33,1.14973783493042e-05
84,34,1.1450648307800294e-05
84,35,1.1311233043670653e-05
84,36,1.1304259300231933e-05
84,37,1.1412322521209718e-05
84,38,1.1465907096862794e-05
84,39,1.1404454708099366e-05
84,40,1.1505305767059325e-05
84,41,1.1533260345458985e-05
84,42,1.1463403701782227e-05
84,43,1.1461615562438966e-05
84,44,1.1607706546783448e-05
84,45,1.1550784111022949e-05
84,46,1.1631906032562256e-05
84,47,1.1543571949005128e-05
84,48,1.1296451091766357e-05
84,49,1.1721611022949219e-05
84,50,1.15736722946167e-05
85,4,1.14365816116333e-05
85,5,1.1353909969329834e-05
85,6,1.12532377243042e-05
85,7,1.1446654796600342e-05
85,8,1.1214077472686767e-05
85,9,1.1327207088470458e-05
85,10,1.1321485042572022e-05
85,11,1.1507391929626466e-05
85,12,1.152348518371582e-05
85,13,1.1266112327575684e-05
85,14,1.1203467845916748e-05
85,15,1.119929552078247e-05
85,16,1.1197090148925781e-05
85,17,1.1026144027709961e-05
85,18,1.1053562164306641e-05
85,19,1.1102557182312012e-05
85,20,1.104724407196045e-05
85,21,1.1069715023040771e-05
85,22,1.1166274547576904e-05
85,23,1.1047303676605224e-05
85,24,1.1062562465667724e-05
85,25,1.111602783203125e-05
85,26,1.1058449745178223e-05
85,27,1.1119604110717774e-05
85,28,1.1138617992401123e-05
85,29,1.1147677898406982e-05
85,30,1.1421680450439453e-05
85,31,1.1300086975097656e-05
85,32,1.1234581470489503e-05
85,33,1.1319637298583985e-05
85,34,1.1265695095062256e-05
85,35,1.1265039443969727e-05
85,36,1.1257290840148927e-05
85,37,1.135331392288208e-05
85,38,1.1313974857330323e-05
85,39,1.1298239231109619e-05
85,40,1.1329293251037598e-05
85,41,1.1383235454559327e-05
85,42,1.134723424911499e-05
85,43,1.1424779891967773e-05
85,44,1.140749454498291e-05
85,45,1.1378467082977295e-05
85,46,1.1371552944183349e-05
85,47,1.133650541305542e-05
85,48,1.1358380317687989e-05
85,49,1.146012544631958e-05
85,50,1.1394500732421875e-05
86,4,1.14213228225708e-05
86,5,1.1382937431335449e-05
86,6,1.12573504447937e-05
86,7,1.1286437511444091e-05
86,8,1.1312246322631837e-05
86,9,1.1372089385986328e-05
86,10,1.1381983757019043e-05
86,11,1.1219978332519532e-05
86,12,1.17645263671875e-05
86,13,1.1929571628570557e-05
86,14,1.1929333209991455e-05
86,15,1.199817657470703e-05
86,16,1.2063205242156982e-05
86,17,1.193392276763916e-05
86,18,1.1881589889526367e-05
86,19,1.1939048767089844e-05
86,20,1.1922836303710938e-05
86,21,1.1937081813812255e-05
86,22,1.2015461921691895e-05
86,23,1.1941254138946534e-05
86,24,1.1979281902313233e-05
86,25,1.2013018131256103e-05
86,26,1.197516918182373e-05
86,27,1.2037813663482667e-05
86,28,1.2016952037811279e-05
86,29,1.199430227279663e-05
86,30,1.1950671672821045e-05
86,31,1.2079477310180664e-05
86,32,1.2043118476867676e-05
86,33,1.2000441551208496e-05
86,34,1.2037217617034912e-05
86,35,1.2050092220306397e-05
86,36,1.2012898921966553e-05
86,37,1.2321293354034425e-05
86,38,1.2082576751708984e-05
86,39,1.2042224407196045e-05
86,40,1.2062788009643554e-05
86,41,1.2054800987243653e-05
86,42,1.2170672416687012e-05
86,43,1.2126505374908448e-05
86,44,1.2191712856292725e-05
86,45,1.2157678604125977e-05
86,46,1.2188494205474854e-05
86,47,1.210010051727295e-05
86,48,1.2111306190490722e-05
86,49,1.218801736831665e-05
86,50,1.2190520763397217e-05
87,4,1.1330187320709228e-05
87,5,1.1238634586334228e-05
87,6,1.1202871799468994e-05
87,7,1.1237263679504395e-05
87,8,1.1165976524353028e-05
87,9,1.1195242404937743e-05
87,10,1.1269330978393555e-05
87,11,1.1383950710296632e-05
87,12,1.149827241897583e-05
87,13,1.1407732963562011e-05
87,14,1.1490881443023681e-05
87,15,1.1394023895263672e-05
87,16,1.1482477188110352e-05
87,17,1.1468350887298585e-05
87,18,1.139223575592041e-05
87,19,1.1357367038726806e-05
87,20,1.1416792869567871e-05
87,21,1.1421918869018554e-05
87,22,1.1434435844421386e-05
87,23,1.1390984058380127e-05
87,24,1.1386573314666748e-05
87,25,1.1502265930175781e-05
87,26,1.1405646800994872e-05
87,27,1.1413693428039551e-05
87,28,1.138448715209961e-05
87,29,1.1422455310821533e-05
87,30,1.1445164680480957e-05
87,31,1.1456608772277833e-05
87,32,1.1452555656433105e-05
87,33,1.14249587059021e-05
87,34,1.151883602142334e-05
87,35,1.1477172374725342e-05
87,36,1.1439859867095947e-05
87,37,1.1572539806365967e-05
87,38,1.1514186859130859e-05
87,39,1.1468231678009033e-05
87,40,1.1493980884552001e-05
87,41,1.147216558456421e-05
87,42,1.1534512042999267e-05
87,43,1.150292158126831e-05
87,44,1.159524917602539e-05
87,45,1.1575102806091309e-05
87,46,1.1587917804718018e-05
87,47,1.1548101902008057e-05
87,48,1.1565804481506348e-05
87,49,1.1610150337219238e-05
87,50,1.1601269245147705e-05
88,4,1.0702848434448242e-05
88,5,1.0657966136932373e-05
88,6,1.0769963264465332e-05
88,7,1.0702967643737793e-05
88,8,1.0703861713409423e-05
88,9,1.0724902153015137e-05
88,10,1.0689079761505127e-05
88,11,1.0698020458221436e-05
88,12,1.068633794784546e-05
88,13,1.1028409004211426e-05
88,14,1.0848402976989746e-05
88,15,1.0747015476226807e-05
88,16,1.080244779586792e-05
88,17,1.0781049728393555e-05
88,18,1.0795116424560547e-05
88,19,1.0752797126770019e-05
88,20,1.074451208114624e-05
88,21,1.062464714050293e-05
88,22,1.0699212551116943e-05
88,23,1.0663509368896484e-05
88,24,1.069718599319458e-05
88,25,1.0701119899749756e-05
88,26,1.064467430114746e-05
88,27,1.0680913925170898e-05
88,28,1.0731637477874756e-05
88,29,1.0704100131988526e-05
88,30,1.0793447494506836e-05
88,31,1.070624589920044e-05
88,32,1.0680437088012695e-05
88,33,1.073402166366577e-05
88,34,1.0717332363128661e-05
88,35,1.0922908782958984e-05
88,36,1.0772228240966797e-05
88,37,1.0809361934661865e-05
88,38,1.0774672031402588e-05
88,39,1.0719776153564454e-05
88,40,1.0783553123474121e-05
88,41,1.0773837566375732e-05
88,42,1.0736703872680664e-05
88,43,1.0808169841766357e-05
88,44,1.0809004306793213e-05
88,45,1.091831922531128e-05
88,46,1.0926246643066407e-05
88,47,1.068115234375e-05
88,48,1.0665714740753174e-05
88,49,1.0773777961730956e-05
88,50,1.0783731937408447e-05
89,4,1.0941803455352784e-05
89,5,1.0819554328918457e-05
89,6,1.0782837867736817e-05
89,7,1.089245080947876e-05
89,8,1.0854363441467285e-05
89,9,1.084524393081665e-05
89,10,1.0877549648284912e-05
89,11,1.0909020900726318e-05
89,12,1.0895967483520508e-05
89,13,1.0830104351043702e-05
89,14,1.0896861553192138e-05
89,15,1.0956346988677979e-05
89,16,1.0881185531616212e-05
89,17,1.0847508907318116e-05
89,18,1.0842621326446533e-05
89,19,1.1064112186431885e-05
89,20,1.0936856269836426e-05
89,21,1.0940074920654298e-05
89,22,1.0953783988952637e-05
89,23,1.0979175567626952e-05
89,24,1.0878264904022217e-05
89,25,1.0947287082672119e-05
89,26,1.0900378227233886e-05
89,27,1.0873019695281983e-05
89,28,1.0878801345825195e-05
89,29,1.0904312133789062e-05
89,30,1.0934114456176757e-05
89,31,1.0971128940582275e-05
89,32,1.0960161685943604e-05
89,33,1.1678934097290039e-05
89,34,1.1040449142456055e-05
89,35,1.1037588119506836e-05
89,36,1.097404956817627e-05
89,37,1.1060237884521485e-05
89,38,1.0858356952667236e-05
89,39,1.074284315109253e-05
89,40,1.0997474193572998e-05
89,41,1.1091232299804688e-05
89,42,1.0988235473632813e-05
89,43,1.1066973209381104e-05
89,44,1.1108934879302979e-05
89,45,1.1080443859100342e-05
89,46,1.1103570461273194e-05
89,47,1.0933995246887207e-05
89,48,1.078343391418457e-05
89,49,1.1255919933319091e-05
89,50,1.0942399501800537e-05
90,4,1.1051058769226075e-05
90,5,1.0956883430480957e-05
90,6,1.0828852653503418e-05
90,7,1.1033773422241212e-05
90,8,1.1036634445190429e-05
90,9,1.0999798774719238e-05
90,10,1.1017322540283203e-05
90,11,1.1375486850738525e-05
90,12,1.1058032512664795e-05
90,13,1.1121749877929688e-05
90,14,1.1048436164855957e-05
90,15,1.1027693748474122e-05
90,16,1.1067211627960205e-05
90,17,1.1141061782836914e-05
90,18,1.1042714118957519e-05
90,19,1.1102914810180665e-05
90,20,1.1024296283721923e-05
90,21,1.1090755462646485e-05
90,22,1.1061608791351318e-05
90,23,1.106947660446167e-05
90,24,1.103198528289795e-05
90,25,1.1104106903076171e-05
90,26,1.107114553451538e-05
90,27,1.1036574840545655e-05
90,28,1.1054873466491699e-05
90,29,1.1153876781463623e-05
90,30,1.1074304580688476e-05
90,31,1.104205846786499e-05
90,32,1.109999418258667e-05
90,33,1.1083722114562989e-05
90,34,1.1125564575195313e-05
90,35,1.1084377765655518e-05
90,36,1.1111199855804443e-05
90,37,1.1198043823242188e-05
90,38,1.0939419269561767e-05
90,39,1.0870933532714843e-05
90,40,1.1094272136688232e-05
90,41,1.1089444160461426e-05
90,42,1.1218905448913575e-05
90,43,1.1023283004760742e-05
90,44,1.0994374752044678e-05
90,45,1.1210620403289795e-05
90,46,1.1277139186859132e-05
90,47,1.1527478694915772e-05
90,48,1.0824203491210937e-05
90,49,1.1197924613952637e-05
90,50,1.1215507984161376e-05
91,4,1.1667132377624511e-05
91,5,1.1866986751556396e-05
91,6,1.1848807334899902e-05
91,7,1.200956106185913e-05
91,8,1.1560499668121338e-05
91,9,1.1608123779296876e-05
91,10,1.1870741844177245e-05
91,11,1.1889040470123291e-05
91,12,1.1865139007568359e-05
91,13,1.188582181930542e-05
91,14,1.1921465396881103e-05
91,15,1.180344820022583e-05
91,16,1.1889636516571045e-05
91,17,1.1810779571533202e-05
91,18,1.1850714683532715e-05
91,19,1.1865675449371338e-05
91,20,1.1875748634338378e-05
91,21,1.1807620525360107e-05
91,22,1.1905014514923096e-05
91,23,1.2013316154479981e-05
91,24,1.1945605278015136e-05
91,25,1.1963188648223877e-05
91,26,1.1974155902862549e-05
91,27,1.1876046657562257e-05
91,28,1.240074634552002e-05
91,29,1.1929214000701905e-05
91,30,1.1890769004821777e-05
91,31,1.207953691482544e-05
91,32,1.2016415596008301e-05
91,33,1.1861324310302734e-05
91,34,1.196962594985962e-05
91,35,1.2048542499542236e-05
91,36,1.2048244476318359e-05
91,37,1.228564977645874e-05
91,38,1.221168041229248e-05
91,39,1.205587387084961e-05
91,40,1.1984825134277344e-05
91,41,1.2010335922241211e-05
91,42,1.1793255805969239e-05
91,43,1.1968016624450683e-05
91,44,1.1635541915893554e-05
91,45,1.1750400066375733e-05
91,46,1.1951446533203125e-05
91,47,1.1931717395782471e-05
91,48,1.1945784091949463e-05
91,49,1.203387975692749e-05
91,50,1.2192070484161377e-05
92,4,1.1227428913116456e-05
92,5,1.0972201824188232e-05
92,6,1.0934114456176757e-05
92,7,1.1102437973022461e-05
92,8,1.1110365390777589e-05
92,9,1.1177003383636475e-05
92,10,1.1121928691864014e-05
92,11,1.176828145980835e-05
92,12,1.1823475360870362e-05
92,13,1.184844970703125e-05
92,14,1.1841118335723877e-05
92,15,1.1873126029968262e-05
92,16,1.1855721473693848e-05
92,17,1.1870205402374268e-05
92,18,1.1884450912475586e-05
92,19,1.1857926845550538e-05
92,20,1.1814296245574952e-05
92,21,1.1827170848846435e-05
92,22,1.1915683746337891e-05
92,23,1.1923253536224364e-05
92,24,1.1856138706207276e-05
92,25,1.1961221694946288e-05
92,26,1.189863681793213e-05
92,27,1.1881709098815919e-05
92,28,1.2116014957427978e-05
92,29,1.1948883533477783e-05
92,30,1.1958718299865722e-05
92,31,1.190662384033203e-05
92,32,1.1941254138946534e-05
92,33,1.1832416057586669e-05
92,34,1.194298267364502e-05
92,35,1.1897265911102295e-05
92,36,1.190716028213501e-05
92,37,1.1976659297943115e-05
92,38,1.1956155300140381e-05
92,39,1.2015283107757568e-05
92,40,1.2015700340270996e-05
92,41,1.2064158916473388e-05
92,42,1.2045681476593017e-05
92,43,1.2067914009094239e-05
92,44,1.1988461017608643e-05
92,45,1.199495792388916e-05
92,46,1.2275218963623046e-05
92,47,1.2237787246704102e-05
92,48,1.2036442756652831e-05
92,49,1.213747262954712e-05
92,50,1.2020587921142578e-05
93,4,1.1290311813354491e-05
93,5,1.1383235454559327e-05
93,6,1.1338591575622558e-05
93,7,1.1330366134643555e-05
93,8,1.1384189128875733e-05
93,9,1.13639235496521e-05
93,10,1.1396050453186034e-05
93,11,1.1309325695037842e-05
93,12,1.1365771293640137e-05
93,13,1.1093616485595703e-05
93,14,1.103752851486206e-05
93,15,1.109480857849121e-05
93,16,1.1433780193328857e-05
93,17,1.127868890762329e-05
93,18,1.1286318302154542e-05
93,19,1.1426329612731933e-05
93,20,1.1167645454406738e-05
93,21,1.1074185371398926e-05
93,22,1.132887601852417e-05
93,23,1.1437952518463134e-05
93,24,1.1356532573699952e-05
93,25,1.1446237564086914e-05
93,26,1.1338591575622558e-05
93,27,1.1439025402069091e-05
93,28,1.1351466178894043e-05
93,29,1.1177420616149903e-05
93,30,1.1028587818145752e-05
93,31,1.1387884616851806e-05
93,32,1.132124662399292e-05
93,33,1.137310266494751e-05
93,34,1.1532306671142578e-05
93,35,1.1414527893066406e-05
93,36,1.1220455169677734e-05
93,37,1.1483728885650634e-05
93,38,1.183253526687622e-05
93,39,1.1819124221801758e-05
93,40,1.1818110942840577e-05
93,41,1.1802613735198974e-05
93,42,1.178663969039917e-05
93,43,1.185619831085205e-05
93,44,1.1856794357299805e-05
93,45,1.187223196029663e-05
93,46,1.1861979961395263e-05
93,47,1.1864840984344482e-05
93,48,1.187753677368164e-05
